PokemonID	name	pokedex_number	PokemonPhase_5cat	generation	type1	type2	height_m	weight_kg	hp	attack	defense	sp_attack	sp_defense	speed	total	catch_rate	percentage_male	base_happiness_8	special_status	gender_unknown	dual_type	is_rock	is_steel	is_ground	is_water	is_fire	is_grass	is_bug	is_ice	is_dragon	is_flying	is_fairy	is_ghost	is_poison	is_electric	is_normal	is_dark	is_psychic	is_fighting	gender_cat	happiness_cat	BMI
885	Dragapult	887	Phase2	8	dragon	ghost	3	50	88	120	75	100	75	142	600	45	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	Equal	Normal	5.555555556
888	Zacian	888	NotEvolving	8	fairy	NA	2.8	110	92	120	115	80	115	138	660	10	NA	0	legendary	1	Single	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Genderless	Unhappy	14.03061224
889	Zamazenta	889	NotEvolving	8	fighting	NA	2.9	210	92	120	115	80	115	138	660	10	NA	0	legendary	1	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Genderless	Unhappy	24.97027348
890	Eternatus	890	NotEvolving	8	poison	dragon	20	950	140	85	95	145	95	130	690	255	NA	0	legendary	1	Dual	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	Genderless	Unhappy	2.375
891	Kubfu	891	Base	8	fighting	NA	0.6	12	60	90	60	53	50	72	385	3	87.5	50	sub-legendary	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Mostly males	Normal	33.33333333
891	Urshifu	892	Phase1	8	fighting	dark	1.9	105	100	130	100	63	60	97	550	3	87.5	50	sub-legendary	0	Dual	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	Mostly males	Normal	29.08587258
893	Zarude	893	NotEvolving	8	dark	grass	1.8	70	105	120	105	70	95	105	600	3	NA	0	mythical	1	Dual	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	Genderless	Unhappy	21.60493827
894	Regieleki	894	NotEvolving	8	electric	NA	1.2	145	80	100	50	100	50	200	580	3	NA	35	sub-legendary	1	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Genderless	Unhappy	100.6944444
895	Regidrago	895	NotEvolving	8	dragon	NA	2.1	200	200	100	50	100	50	80	580	3	NA	35	sub-legendary	1	Single	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Genderless	Unhappy	45.35147392
896	Glastrier	896	NotEvolving	8	ice	NA	2.2	800	100	145	130	65	110	30	580	3	NA	35	sub-legendary	1	Single	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Genderless	Unhappy	165.2892562
897	Spectrier	897	NotEvolving	8	ghost	NA	2	44.5	100	65	60	145	80	130	580	3	NA	35	sub-legendary	1	Single	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Genderless	Unhappy	11.125
898	Calyrex	898	NotEvolving	8	psychic	grass	1.1	7.7	100	80	80	80	80	80	500	3	NA	100	legendary	1	Dual	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	Genderless	Happy	6.363636364
234	Wyrdeer	899	Phase1	8	normal	psychic	1.8	95.1	103	105	72	105	75	65	525	45	50	70	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	Equal	Happy	29.35185185
123	Kleavor	900	Phase1	8	bug	rock	1.8	89	70	130	95	45	75	85	500	15	50	50	normal	0	Dual	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	27.4691358
216	Ursaluna	901	Phase2	8	ground	normal	2.4	290	130	140	105	45	80	50	550	20	50	50	normal	0	Dual	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Normal	50.34722222
550	Basculegion	902	Phase1	8	water	ghost	3	110	120	112	65	80	75	78	530	45	50	50	normal	0	Dual	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Equal	Normal	12.22222222
215	Sneasler	903	Phase1	8	poison	fighting	1.3	43	80	130	60	40	80	120	510	20	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	Equal	Normal	25.44378698
211	Overqwil	904	Phase1	8	dark	poison	2.5	60.5	85	115	95	65	65	85	510	45	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	Equal	Normal	9.68
905	Enamorus	905	NotEvolving	8	fairy	flying	1.6	48	74	115	70	135	80	106	580	3	0	50	sub-legendary	0	Dual	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	Mostly females	Normal	18.75
906	Sprigatito	906	Base	9	grass	NA	0.4	4.1	40	61	54	45	45	65	310	45	87.5	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	25.625
906	Floragato	907	Phase1	9	grass	NA	0.9	12.2	61	80	63	60	63	83	410	45	87.5	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	15.0617284
906	Meowscarada	908	Phase2	9	grass	dark	1.5	31.2	76	110	70	81	70	123	530	45	87.5	50	normal	0	Dual	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	Mostly males	Normal	13.86666667
909	Fuecoco	909	Base	9	fire	NA	0.4	9.8	67	45	59	63	40	36	310	45	87.5	50	normal	0	Single	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	61.25
909	Crocalor	910	Phase1	9	fire	NA	1	30.7	81	55	78	90	58	49	411	45	87.5	50	normal	0	Single	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	30.7
909	Skeledirge	911	Phase2	9	fire	ghost	1.6	326.5	104	75	100	110	75	66	530	45	87.5	50	normal	0	Dual	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	Mostly males	Normal	127.5390625
912	Quaxly	912	Base	9	water	NA	0.5	6.1	55	65	45	50	45	50	310	45	87.5	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	24.4
912	Quaxwell	913	Phase1	9	water	NA	1.2	21.5	70	85	65	65	60	65	410	45	87.5	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	14.93055556
912	Quaquaval	914	Phase2	9	water	fighting	1.8	61.9	85	120	80	85	75	85	530	45	87.5	50	normal	0	Dual	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Mostly males	Normal	19.10493827
915	Lechonk	915	Base	9	normal	NA	0.5	10.2	54	45	40	35	45	35	254	255	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Normal	40.8
915	Oinkologne	916	Phase1	9	normal	NA	1	120	110	100	75	59	80	65	489	100	100	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Mostly males	Normal	120
917	Tarountula	917	Base	9	bug	NA	0.3	4	35	41	45	29	40	20	210	255	50	50	normal	0	Single	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	44.44444444
917	Spidops	918	Phase1	9	bug	NA	1	16.5	60	79	92	52	86	35	404	120	50	50	normal	0	Single	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	16.5
919	Nymble	919	Base	9	bug	NA	0.2	1	33	46	40	21	25	45	210	190	50	20	normal	0	Single	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Equal	Unhappy	25
919	Lokix	920	Phase1	9	bug	dark	1	17.5	71	102	78	52	55	92	450	30	50	0	normal	0	Dual	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	Equal	Unhappy	17.5
921	Pawmi	921	Base	9	electric	NA	0.3	2.5	45	50	20	40	25	60	240	190	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Equal	Normal	27.77777778
921	Pawmo	922	Phase1	9	electric	fighting	0.4	6.5	60	75	40	50	40	85	350	80	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	Equal	Normal	40.625
921	Pawmot	923	Phase2	9	electric	fighting	0.9	41	70	115	70	70	60	105	490	45	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	Equal	Normal	50.61728395
924	Tandemaus	924	Base	9	normal	NA	0.3	1.8	50	50	45	40	45	75	305	150	NA	50	normal	1	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Genderless	Normal	20
924	Maushold	925	Phase1	9	normal	NA	0.3	2.8	74	75	70	65	75	111	470	75	NA	50	normal	1	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Genderless	Normal	31.11111111
926	Fidough	926	Base	9	fairy	NA	0.3	10.9	37	55	70	30	55	65	312	190	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Equal	Normal	121.1111111
926	Dachsbun	927	Phase1	9	fairy	NA	0.5	14.9	57	80	115	50	80	95	477	90	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Equal	Normal	59.6
928	Smoliv	928	Base	9	grass	normal	0.3	6.5	41	35	45	58	51	30	260	255	50	50	normal	0	Dual	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Normal	72.22222222
928	Dolliv	929	Phase1	9	grass	normal	0.6	11.9	52	53	60	78	78	33	354	120	50	50	normal	0	Dual	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Normal	33.05555556
928	Arboliva	930	Phase2	9	grass	normal	1.4	48.2	78	69	90	125	109	39	510	45	50	50	normal	0	Dual	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Normal	24.59183673
931	Squawkabilly	931	NotEvolving	9	normal	flying	0.6	2.4	82	96	51	45	51	92	417	190	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	Equal	Normal	6.666666667
932	Nacli	932	Base	9	rock	NA	0.4	16	55	55	75	35	35	25	280	255	50	50	normal	0	Single	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	100
932	Naclstack	933	Phase1	9	rock	NA	0.6	105	60	60	100	35	65	35	355	120	50	50	normal	0	Single	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	291.6666667
932	Garganacl	934	Phase2	9	rock	NA	2.3	240	100	100	130	45	90	35	500	45	50	50	normal	0	Single	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	45.36862004
935	Charcadet	935	Base	9	fire	NA	0.6	10.5	40	50	40	50	40	35	255	90	50	50	normal	0	Single	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	29.16666667
935	Armarouge	936	Phase1	9	fire	psychic	1.5	85	85	60	100	125	80	75	525	25	50	20	normal	0	Dual	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	Equal	Unhappy	37.77777778
935	Ceruledge	937	Phase1	9	fire	ghost	1.6	62	75	125	80	60	100	85	525	25	50	20	normal	0	Dual	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	Equal	Unhappy	24.21875
938	Tadbulb	938	Base	9	electric	NA	0.3	0.4	61	31	41	59	35	45	272	190	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Equal	Normal	4.444444444
938	Bellibolt	939	Phase1	9	electric	NA	1.2	113	109	64	91	103	83	45	495	50	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Equal	Normal	78.47222222
940	Wattrel	940	Base	9	electric	flying	0.4	3.6	40	40	35	55	40	70	280	180	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	Equal	Normal	22.5
940	Kilowattrel	941	Phase1	9	electric	flying	1.4	38.6	70	70	60	105	60	125	490	90	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	Equal	Normal	19.69387755
942	Maschiff	942	Base	9	dark	NA	0.5	16	60	78	60	40	51	51	340	150	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Equal	Normal	64
942	Mabosstiff	943	Phase1	9	dark	NA	1.1	61	80	120	90	60	70	85	505	75	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Equal	Normal	50.41322314
944	Shroodle	944	Base	9	poison	normal	0.2	0.7	40	65	35	40	35	75	290	190	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	Equal	Normal	17.5
944	Grafaiai	945	Phase1	9	poison	normal	0.7	27.2	63	95	65	80	72	110	485	90	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	Equal	Normal	55.51020408
946	Bramblin	946	Base	9	grass	ghost	0.6	0.6	40	65	30	45	35	60	275	190	50	50	normal	0	Dual	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	Equal	Normal	1.666666667
946	Brambleghast	947	Phase1	9	grass	ghost	1.2	6	55	115	70	80	70	90	480	45	50	50	normal	0	Dual	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	Equal	Normal	4.166666667
948	Toedscool	948	Base	9	ground	grass	0.9	33	40	40	35	50	100	70	335	190	50	50	normal	0	Dual	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	40.74074074
948	Toedscruel	949	Phase1	9	ground	grass	1.9	58	80	70	65	80	120	100	515	90	50	50	normal	0	Dual	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	16.06648199
950	Klawf	950	NotEvolving	9	rock	NA	1.3	79	70	100	115	35	55	75	450	120	50	50	normal	0	Single	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	46.74556213
951	Capsakid	951	Base	9	grass	NA	0.3	3	50	62	40	62	40	50	304	190	50	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	33.33333333
951	Scovillain	952	Phase1	9	grass	fire	0.9	15	65	108	65	108	65	75	486	75	50	50	normal	0	Dual	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	18.51851852
953	Rellor	953	Base	9	bug	NA	0.2	1	41	50	60	31	58	30	270	190	50	50	normal	0	Single	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	25
953	Rabsca	954	Phase1	9	bug	psychic	0.3	3.5	75	50	85	115	100	45	470	45	50	50	normal	0	Dual	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	Equal	Normal	38.88888889
955	Flittle	955	Base	9	psychic	NA	0.2	1.5	30	35	30	55	30	75	255	120	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Equal	Normal	37.5
955	Espathra	956	Phase1	9	psychic	NA	1.9	90	95	60	60	101	60	105	481	60	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Equal	Normal	24.93074792
957	Tinkatink	957	Base	9	fairy	steel	0.4	8.9	50	45	45	35	64	58	297	190	0	50	normal	0	Dual	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Mostly females	Normal	55.625
957	Tinkatuff	958	Phase1	9	fairy	steel	0.7	59.1	65	55	55	45	82	78	380	90	0	50	normal	0	Dual	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Mostly females	Normal	120.6122449
957	Tinkaton	959	Phase2	9	fairy	steel	0.7	112.8	85	75	77	70	105	94	506	45	0	50	normal	0	Dual	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Mostly females	Normal	230.2040816
960	Wiglett	960	Base	9	water	NA	1.2	1.8	10	55	25	35	25	95	245	255	50	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	1.25
960	Wugtrio	961	Phase1	9	water	NA	1.2	5.4	35	100	50	50	70	120	425	50	50	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	3.75
962	Bombirdier	962	NotEvolving	9	flying	dark	1.5	42.9	70	103	85	60	85	82	485	25	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	Equal	Normal	19.06666667
963	Finizen	963	Base	9	water	NA	1.3	60.2	70	45	40	45	40	75	315	200	50	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	35.62130178
963	Palafin	964	Phase1	9	water	NA	1.3	60.2	100	70	72	53	62	100	457	45	50	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	35.62130178
965	Varoom	965	Base	9	steel	poison	1	35	45	70	63	30	45	47	300	190	50	50	normal	0	Dual	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Equal	Normal	35
965	Revavroom	966	Phase1	9	steel	poison	1.8	120	80	119	90	54	67	90	500	75	50	50	normal	0	Dual	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Equal	Normal	37.03703704
967	Cyclizar	967	NotEvolving	9	dragon	normal	1.6	63	70	95	65	85	65	121	501	190	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	Equal	Normal	24.609375
968	Orthworm	968	NotEvolving	9	steel	NA	2.5	310	70	85	145	60	55	65	480	25	50	50	normal	0	Single	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	49.6
969	Glimmet	969	Base	9	rock	poison	0.7	8	48	35	42	105	60	60	350	70	50	50	normal	0	Dual	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Equal	Normal	16.32653061
969	Glimmora	970	Phase1	9	rock	poison	1.5	45	83	55	90	130	81	86	525	25	50	50	normal	0	Dual	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Equal	Normal	20
971	Greavard	971	Base	9	ghost	NA	0.6	35	50	61	60	30	55	34	290	120	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Equal	Normal	97.22222222
971	Houndstone	972	Phase1	9	ghost	NA	2	15	72	101	100	50	97	68	488	60	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Equal	Normal	3.75
973	Flamigo	973	NotEvolving	9	flying	fighting	1.6	37	82	115	74	75	64	90	500	100	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	Equal	Normal	14.453125
974	Cetoddle	974	Base	9	ice	NA	1.2	45	108	68	45	30	40	43	334	150	50	50	normal	0	Single	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Equal	Normal	31.25
974	Cetitan	975	Phase1	9	ice	NA	4.5	700	170	113	65	45	55	73	521	50	50	50	normal	0	Single	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Equal	Normal	34.56790123
976	Veluza	976	NotEvolving	9	water	psychic	2.5	90	90	102	73	78	65	70	478	100	50	50	normal	0	Dual	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Equal	Normal	14.4
977	Dondozo	977	NotEvolving	9	water	NA	12	220	150	100	115	65	65	35	530	25	50	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	1.527777778
978	Tatsugiri	978	NotEvolving	9	dragon	water	0.3	8	68	50	60	120	95	82	475	100	50	50	normal	0	Dual	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Equal	Normal	88.88888889
56	Annihilape	979	Phase2	9	fighting	ghost	1.2	56	110	115	80	50	90	90	535	45	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	Equal	Normal	38.88888889
194	Clodsire	980	Phase1	9	poison	ground	1.8	223	130	75	60	45	100	20	430	90	50	50	normal	0	Dual	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Equal	Normal	68.82716049
203	Farigiraf	981	Phase1	9	normal	psychic	3.2	160	120	90	70	110	70	60	520	45	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	Equal	Normal	15.625
206	Dudunsparce	982	Phase1	9	normal	NA	3.6	39.2	125	100	80	85	75	55	520	45	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Normal	3.024691358
624	Kingambit	983	Phase2	9	dark	steel	2	120	100	135	120	60	85	50	550	25	50	50	normal	0	Dual	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Equal	Normal	30
984	Great Tusk	984	NotEvolving	9	ground	fighting	2.2	320	115	131	131	53	53	87	570	30	NA	0	normal	1	Dual	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Genderless	Unhappy	66.11570248
985	Scream Tail	985	NotEvolving	9	fairy	psychic	1.2	8	115	65	99	65	115	111	570	50	NA	0	normal	1	Dual	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	Genderless	Unhappy	5.555555556
986	Brute Bonnet	986	NotEvolving	9	grass	dark	1.2	21	111	127	99	79	99	55	570	50	NA	0	normal	1	Dual	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	Genderless	Unhappy	14.58333333
987	Flutter Mane	987	NotEvolving	9	ghost	fairy	1.4	4	55	55	55	135	135	135	570	30	NA	0	normal	1	Dual	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	Genderless	Unhappy	2.040816327
988	Slither Wing	988	NotEvolving	9	bug	fighting	3.2	92	85	135	79	85	105	81	570	30	NA	0	normal	1	Dual	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	Genderless	Unhappy	8.984375
989	Sandy Shocks	989	NotEvolving	9	electric	ground	2.3	60	85	81	97	121	85	101	570	30	NA	0	normal	1	Dual	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Genderless	Unhappy	11.34215501
990	Iron Treads	990	NotEvolving	9	ground	steel	0.9	240	90	112	120	72	70	106	570	30	NA	0	normal	1	Dual	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Genderless	Unhappy	296.2962963
991	Iron Bundle	991	NotEvolving	9	ice	water	0.6	11	56	80	114	124	60	136	570	50	NA	0	normal	1	Dual	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Genderless	Unhappy	30.55555556
992	Iron Hands	992	NotEvolving	9	fighting	electric	1.8	380.7	154	140	108	50	68	50	570	50	NA	0	normal	1	Dual	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	Genderless	Unhappy	117.5
993	Iron Jugulis	993	NotEvolving	9	dark	flying	1.3	111	94	80	86	122	80	108	570	30	NA	0	normal	1	Dual	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	Genderless	Unhappy	65.68047337
994	Iron Moth	994	NotEvolving	9	fire	poison	1.2	36	80	70	60	140	110	110	570	30	NA	0	normal	1	Dual	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	Genderless	Unhappy	25
995	Iron Thorns	995	NotEvolving	9	rock	electric	1.6	303	100	134	110	70	84	72	570	30	NA	0	normal	1	Dual	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Genderless	Unhappy	118.359375
996	Frigibax	996	Base	9	dragon	ice	0.5	17	65	75	45	35	45	55	320	45	50	50	normal	0	Dual	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	Equal	Normal	68
996	Arctibax	997	Phase1	9	dragon	ice	0.8	30	90	95	66	45	65	62	423	25	50	50	normal	0	Dual	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	Equal	Normal	46.875
996	Baxcalibur	998	Phase2	9	dragon	ice	2.1	210	115	145	92	75	86	87	600	10	50	50	normal	0	Dual	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	Equal	Normal	47.61904762
999	Gimmighoul	999	Base	9	ghost	NA	0.3	5	45	30	70	75	70	10	300	45	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Equal	Normal	55.55555556
999	Gholdengo	1000	Phase1	9	steel	ghost	1.2	30	87	60	95	133	91	84	550	45	NA	0	normal	1	Dual	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Genderless	Unhappy	20.83333333
1001	Wo-Chien	1001	NotEvolving	9	dark	grass	1.5	74.2	85	85	100	95	135	70	570	6	NA	0	sub-legendary	1	Dual	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	Genderless	Unhappy	32.97777778
1002	Chien-Pao	1002	NotEvolving	9	dark	ice	1.9	152.2	80	120	80	90	65	135	570	6	NA	0	sub-legendary	1	Dual	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	Genderless	Unhappy	42.16066482
1003	Ting-Lu	1003	NotEvolving	9	dark	ground	2.7	699.7	155	110	125	55	80	45	570	6	NA	0	sub-legendary	1	Dual	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Genderless	Unhappy	95.98079561
1004	Chi-Yu	1004	NotEvolving	9	dark	fire	0.4	4.9	55	80	80	135	120	100	570	6	NA	0	sub-legendary	1	Dual	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	Genderless	Unhappy	30.625
1005	Roaring Moon	1005	NotEvolving	9	dragon	dark	2	380	105	139	71	55	101	119	590	10	NA	0	normal	1	Dual	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	Genderless	Unhappy	95
1006	Iron Valiant	1006	NotEvolving	9	fairy	fighting	1.4	35	74	130	90	120	60	116	590	10	NA	0	normal	1	Dual	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	Genderless	Unhappy	17.85714286
1007	Koraidon	1007	NotEvolving	9	fighting	dragon	2.5	303	100	135	115	85	100	135	670	3	NA	0	legendary	1	Dual	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	Genderless	Unhappy	48.48
1008	Miraidon	1008	NotEvolving	9	electric	dragon	3.5	240	100	85	100	135	115	135	670	3	NA	0	legendary	1	Dual	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	Genderless	Unhappy	19.59183673
1009	Walking Wake	1009	NotEvolving	9	water	dragon	3.5	280	99	83	91	125	83	109	590	5	NA	0	normal	1	Dual	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Genderless	Unhappy	22.85714286
1010	Iron Leaves	1010	NotEvolving	9	grass	psychic	1.5	125	90	130	88	70	108	104	590	5	NA	0	normal	1	Dual	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	Genderless	Unhappy	55.55555556
